platform,komentar,timestamp,sentimen,cleaned_comment
YouTube,"aku aja ketipu beli poco spek dan iklan tidak sesuai alias ketipu total 12/516 ,yg dikirim merk PQCQ , Shopee harusnya teliti memasukkan pedagang yg jelas jelas menipu,kita tunggu tokonya mau ganti dan Shopee mau tggjwb apa tidak...,persis yg direview mas ini,ini mengedukasi sekali, terimakasih ya mas,yg ketipu sdh ratusan lebih",2023-08-20T05:10:47Z,Netral,aku aja tipu beli poco spek iklan sesuai alias tipu total yg kirim merk pqcq shopee harus teliti masuk dagang yg jelas jelas menipukita tunggu toko mau ganti shopee mau tggjwb apa tidakpersis yg direview mas iniini edukasi sekali terimakasih masyg tipu sdh ratus lebih
YouTube,Aquos R8 pro donk bg hehe,2023-08-20T02:50:24Z,Netral,aquos r pro donk bg hehe
YouTube,Bang review Google pixel fold,2023-08-19T20:02:01Z,Netral,bang review google pixel fold
YouTube,Bang ap penyebab hp samsun jdi dilay pas buka tutup aplikasi,2023-08-19T15:59:17Z,Netral,bang ap sebab hp samsun jdi dilay pas buka tutup aplikasi
YouTube,bang bagi hp nya dongg,2023-08-19T14:48:44Z,Netral,bang hp nya dongg
YouTube,"review hp yang jujur ini. sudh banyak korban pembeli hp harga di bawah normal eh ternyata salah merk 

hp lemot di jual mahal itu

merugikan konsumen",2023-08-19T13:01:46Z,Negatif,review hp jujur sudh banyak korban beli hp harga bawah normal eh nyata salah merk hp lot jual mahal itu rugi konsumen
YouTube,Wkwk udah 1 tahun yg lalu ni video🗿,2023-08-19T10:29:33Z,Netral,wkwk udah tahun yg lalu ni video
YouTube,"Bang, review sharp r7s dong, penasaran ma flagship jepang yg resmi di indonesia.",2023-08-19T06:37:31Z,Netral,bang review sharp rs dong penasaran ma flagship jepang yg resmi indonesia
YouTube,Bang kalo di shopi ad juga yg 12gb sama Rom ny 500 an juga itu bener ga ya harga nya 1.160rp gw takut kayak gitu bg,2023-08-18T23:04:35Z,Netral,bang kalo shopi ad yg gb sama rom ny an itu bener ga harga nya rp gw takut kayak gitu bg
YouTube,"Bajiir , liat setting kek android kitkat jaman dulu hhhhh",2023-08-18T17:53:44Z,Netral,bajiir liat setting kek android kitkat jaman dulu hhhhh
YouTube,Menurut mu HP cina paling recomend HP apa bang?,2023-08-18T10:58:41Z,Netral,mu hp cina paling recomend hp apa bang
YouTube,Wah kalau sgitu ramnya jadi tertarik,2023-08-17T14:17:44Z,Netral,wah kalau sgitu ram jadi tarik
YouTube,kasih aja tuh buat si pencopet kan bisa,2023-08-17T13:59:02Z,Netral,kasih aja tuh buat si copet kan
YouTube,Dari harga vs spek di display aja udah impossible pake banget 😂,2023-08-17T10:53:44Z,Netral,harga vs spek display aja udah impossible pake banget
YouTube,Keren ada lambang batrenya bwahahaha 😂🤣,2023-08-17T09:30:14Z,Positif,keren lambang batrenya bwahahaha
YouTube,Bang Nokia Paling Mahal😂,2023-08-17T08:59:30Z,Negatif,bang nokia paling mahal
YouTube,Wah,2023-08-17T04:23:06Z,Netral,wah
YouTube,"Trauma nih beli yg murah bgt ,itu produk terjamin bgus gak bg",2023-08-16T19:35:36Z,Positif,trauma nih beli yg murah bgt produk jamin bgus gak bg
YouTube,Barap harga nya kak gg kayak nya,2023-08-16T09:59:06Z,Netral,barap harga nya kak gg kayak nya
YouTube,Kok nikmat unboxing kopiny ya bro hehe...,2023-08-16T09:09:53Z,Netral,kok nikmat unboxing kopiny bro hehe
YouTube,Review yg paling menyiksa🤣,2023-08-16T04:25:55Z,Netral,review yg paling siksa
YouTube,Hp murah mesin Advan tampilan Xiaomi...hedehh mana lemot banget...carilah produk asli ga papa mahal yang penting ga barang tiruan..okeyyy,2023-08-16T04:05:30Z,Positif,hp murah mesin advan tampil xiaomihedehh mana lot bangetcarilah produk asli ga papa mahal penting ga barang tiruanokeyyy
YouTube,Langsung kirim di tempat gua jln Doplang Blora Purwodadi depan SMK 1 pagar biru kamar no 7,2023-08-16T03:04:40Z,Netral,langsung kirim tempat gua jln doplang blora purwodadi depan smk pagar biru kamar no
YouTube,"Ada tuh saya lihat model Galaxy S23 Ultra RAM 16 GB ROM 1 TB, apa kira-kira sama ya, bro ? Maksud saya perbandingan fitur, kwalitasnya dll nya dengan yang di video. Kalau ada, mohon bantuannya review ya. 
Jujur saya suka sama kata RAM 16 GB dan ROM 1 TB itu, he he",2023-08-15T12:30:53Z,Netral,tuh lihat model galaxy s ultra ram gb rom tb apa kirakira sama bro maksud banding fitur kwalitasnya nya yang video kalau mohon bantu review jujur suka sama kata ram gb rom tb he he
YouTube,Review infinix gt 10 pro bang,2023-08-15T11:56:48Z,Netral,review infinix gt pro bang
YouTube,"liat liat videonya om david yg lawas, dan ternyata..Nothing Phone mungkin ""terinspirasi"" dari model box hape tiktok ini",2023-08-15T06:04:43Z,Netral,liat liat video om david yg lawas ternyatanothing phone mungkin inspirasi model box hape tiktok
YouTube,"Bang next bahas tentang undang undang perpres yg akan berdampak kepada matinya kreator"" youtube, terutama kecil, dan berdampak pula dengan banyaknya pengangguran youtuber karena tidak lagi mendapatkan viewer, serta kreator kecil yg sedang berjuang akhirnya putus asa, dan semoga tidak uu ini tidak jadi di sahkan,

Ayo dong senggol",2023-08-15T04:01:21Z,Netral,bang next bahas undang undang pres yg dampak mati kreator youtube utama kecil dampak dengan banyak anggur youtuber dapat viewer kreator kecil yg sedang juang akhir putus asa moga tidak uu tidak jadi sahkan ayo dong senggol
YouTube,Kapok beli hp ky gini dah😂😂,2023-08-14T21:53:41Z,Netral,kapok beli hp ky gin dah
YouTube,Saya beli 4 buat ganjal lemari bang,2023-08-14T20:57:01Z,Netral,beli buat ganjal lemari bang
YouTube,kyak apal ma swaranya 😅😅,2023-08-14T10:01:26Z,Netral,kyak apal ma swaranya
YouTube,Selalu nonton bag david dulu sebelum beli hp,2023-08-14T08:46:51Z,Netral,selalu nonton bag david dulu beli hp
YouTube,Makasi review nya,2023-08-14T05:13:53Z,Netral,makas review nya
YouTube,saran bang hp yg pemakaian overload buat kerja di gadget yang bisa di ajak capek bareng. trimakasi,2023-08-14T01:29:01Z,Netral,saran bang hp yg pakai overload buat kerja gadget bisa ajak capek bareng trimakasi
YouTube,Korban tiktok sini ngumpul🗿,2023-08-13T22:54:55Z,Netral,korban tiktok sini ngumpul
YouTube,"Haduhhh cringe bgt sumpah, bapak gw soalnya beli hp ginian kemaren.. Hadehhh",2023-08-13T07:31:55Z,Netral,haduhhh cringe bgt sumpah bapak gw soal beli hp ginian kemaren hadehhh
YouTube,Keren. dengan ini jdi gak ada org ketipu lagi,2023-08-13T01:46:59Z,Positif,keren ini jdi gak org tipu
YouTube,Bang review matepad 11,2023-08-13T00:23:12Z,Netral,bang review matepad
YouTube,"Lanjut terus om,kalau bisa bikin malu aja tokonya siapa tau nonton vd abang",2023-08-12T21:10:12Z,Netral,lanjut terus omkalau bikin malu aja toko siapa tau nonton vd abang
YouTube,"Bang review hp Hotwav cyber x pro.😊

N mintak saran hp yg bagus buat nge game  yg bagus di harga 3 ato 4jt 🙏🙏",2023-08-12T10:09:55Z,Positif,bang review hp hotwav cyber x pro n mintak saran hp yg bagus buat nge game yg bagus harga ato jt
YouTube,Oppo hdc mendingan 800an di lajada paling banyak,2023-08-12T06:23:23Z,Netral,oppo hdc mending an lajada paling banyak
YouTube,"Beli hp KW buat review aja, setelah itu mungkin masuk tong sampah😂",2023-08-12T06:06:06Z,Netral,beli hp kw buat review aja itu mungkin masuk tong sampah
YouTube,Rekomendasi Harga 2 Juta Yang Spek Bagus Tipe Apa Bang 🙏🏻,2023-08-12T00:51:52Z,Positif,rekomendasi harga juta spek bagus tipe apa bang
YouTube,Kamera bagus kah abang,2023-08-12T00:01:02Z,Positif,kamera bagus abang
YouTube,Mending hp lama Xiaomi redmi 4a gw 😂😂😂,2023-08-11T23:45:08Z,Netral,mending hp lama xiaomi redmi a gw
YouTube,"Bang Coba dong, Review hp nya main game CALL OF DUTY MOBILE",2023-08-11T20:07:43Z,Netral,bang coba dong review hp nya main game call of duty mobile
YouTube,"Kasih saran donk bang saya ingin cari hp yg ram 4 yg kuat buat non leg. Hp apa yg menurut abangnya bagus dan cocok, harga 1 jutaan🙏🙏",2023-08-11T20:01:36Z,Positif,kasih saran donk bang ingin cari hp yg ram yg kuat buat non leg hp apa yg abang bagus cocok harga juta
YouTube,Btw hp kek gitu Cod gak sih?,2023-08-11T13:43:15Z,Netral,btw hp kek gitu cod gak sih
YouTube,Gua heran kok ada hp semurah itu,2023-08-11T10:17:49Z,Positif,gua heran kok hp murah
YouTube,kocak kali 😂,2023-08-11T01:56:56Z,Netral,kocak kali
YouTube,Mantap,2023-08-10T15:56:45Z,Positif,mantap
YouTube,"perusahaan kek gitu kok kayak gada niat untuk berkembang jadi lebih baik lg ya, itu kan udh bisa bikin hp, knp ga bikin yg bagus skalian gitj, bikin desain sndiri, harga jual jadi mahal mah gpp yg pnting kualitas mendukung",2023-08-10T13:43:35Z,Positif,usaha kek gitu kok kayak gada niat kembang jadi lebih baik lg itu kan udh bikin hp knp ga bikin yg bagus skalian gitj bikin desain sndiri harga jual jadi mahal mah gpp yg pnting kualitas dukung
YouTube,Hostnya jarang ngopi nih 🤣😂 seruputnya kurang 🤣😂,2023-08-10T09:13:42Z,Netral,hostnya jarang ngopi nih seruput kurang
YouTube,"Saya kesini karnah saya mau beli hp baru, karnah bayak banget hp murah di marketplac, stlah liat vidio ini jdi mikir 2x",2023-08-10T02:55:28Z,Positif,kesini karnah mau beli hp baru karnah bayak banget hp murah marketplac stlah liat vidio jdi mikir x
YouTube,Kowe ngereview opo to bang.. ngasi ngekek2 aku... kui hape opo dolanan bayi 😂😅😅😅😅,2023-08-09T16:45:38Z,Netral,kowe ngereview opo to bang ngasi ngekek aku kui hape opo dolan bayi
YouTube,Gemes liatnya,2023-08-08T19:07:29Z,Netral,gemes liat
YouTube,Knp tdk ada video terbaru,2023-08-08T09:50:44Z,Netral,knp tdk video baru
YouTube,Bang review iphone 15,2023-08-08T06:01:44Z,Netral,bang review iphone
YouTube,"Aq juga korban promo hp gituan IQOO ,,TAUNYA LECOO BODONG,,WES BELI YG PASTI PASTI Z",2023-08-08T05:10:19Z,Netral,aq korban promo hp gituan iqoo tau lecoo bodongwes beli yg pasti z
YouTube,"Review Infinix GT 10 Pro bang, Multitouch Dapet berpaa? Skor Antutu nya? Test Buka Aplikasi, Kamera, Batre Dll bang 😆😆😆😆",2023-08-08T04:44:02Z,Netral,review infinix gt pro bang multitouch dapet berpaa skor antutu nya test buka aplikasi kamera batre bang
YouTube,"Gw yg komen ""mirip hp gw wehh"" langsung di block gw dr live tik tok nya 😂😂",2023-08-07T09:15:07Z,Netral,gw yg komen mirip hp gw wehh langsung block gw dr live tik tok nya
YouTube,Buat saya aja bang..,2023-08-07T01:23:04Z,Netral,buat aja bang
YouTube,Yaa,2023-08-06T10:33:48Z,Netral,yaa
YouTube,hdc ,2023-08-06T06:39:50Z,Netral,hdc
YouTube,Ini sama dengan hp refurbish bukan bang ?,2023-08-06T05:19:35Z,Netral,sama hp refurbish bukan bang
YouTube,Bahas redmi 9C bang david saya pemakaian redmi 9C 1 bulan udah ada gejala susah di pencet harus di matiin dulu itu kenapa ya bang dan gimana cara ngatasi nya,2023-08-06T02:03:32Z,Netral,bahas redmi c bang david pakai redmi c bulan udah gejala susah pencet di matiin dulu kenapa bang gimana cara ngatasi nya
YouTube,yg jd pertanyaan gw itu kopi aren koq gambarnya tebu yah 🤪,2023-08-05T15:42:44Z,Netral,yg jd tanya gw kopi aren koq gambar tebu yah
YouTube,"Ngakak pas baterai.a lepas sampe d ulang"" msh ngakak ajh🤣🤣🤣🤣",2023-08-04T01:28:56Z,Netral,ngakak pas bateraia lepas sampe d ulang msh ngakak ajh
YouTube,gula aren gambarnya tebu 😆😆.. gmna ini kapal api,2023-08-03T18:21:00Z,Netral,gula aren gambar tebu gmna kapal api
YouTube,Wah,2023-08-03T09:15:00Z,Netral,wah
YouTube,BG itu manya hp apa bg,2023-08-03T07:05:05Z,Netral,bg manya hp apa bg
YouTube,Itu produk hp ggl bang😅😂😂😂,2023-08-02T15:03:02Z,Netral,produk hp ggl bang
YouTube,"Bg hp a kasi aku aja bg,, dri pda di buang sayabg bg😂😂",2023-08-02T13:17:00Z,Netral,bg hp a kasi aku aja bg dri pda buang sayabg bg
YouTube,anjay 15m views,2023-08-02T05:14:43Z,Netral,anjay m views
YouTube,P,2023-08-01T09:37:18Z,Netral,p
YouTube,Saya pakai cmn 1minggu.stelah itu aq buang ke tmpat sampah hp nya..,2023-08-01T03:49:52Z,Netral,pakai cmn minggustelah aq buang tmpat sampah hp nya
YouTube,Bang trus di apain HP nya yg suda abang unboxing??,2023-07-31T16:35:49Z,Netral,bang trus apain hp nya yg suda abang unboxing
YouTube,Terima kasih infonya Bang David,2023-07-30T09:42:47Z,Netral,terima kasih info bang david
YouTube,HP gua readmi 11 pro harganya 3jt lebih,2023-07-29T15:07:43Z,Netral,hp gua readmi pro harga jt lebih
YouTube,sy juga ketipu sama penjual HP setan itu.. kuesel banget di bikin,2023-07-29T14:06:49Z,Netral,sy tipu sama jual hp setan kuesel banget bikin
YouTube,"Makasih review-nya bg,sangat wort it untuk dibeli😂 coba main genshin impact bg😂😂 ram 12 tapi instal 1 aplikasi aja udah ngos-ngosan😭😂",2023-07-28T20:19:12Z,Netral,makasih reviewnya bgsangat wort it beli coba main genshin impact bg ram instal aplikasi aja udah ngosngosan
YouTube,klo g kepake hp nya buat saya aja bang,2023-07-28T09:54:55Z,Netral,klo g kepake hp nya buat aja bang
YouTube,Ada 100 an org yg beli.. Tapi lu juga beli bg😅,2023-07-28T01:17:28Z,Netral,an org yg beli lu beli bg
YouTube,"Pernah beli hp murah seperti ini,, suaranya seperti hp Mito jaman dulu,,  pas baterainya low,, di cas lg gak bisa.. harga jg sejuta",2023-07-27T07:07:42Z,Positif,pernah beli hp murah ini suara hp mito jaman dulu pas baterai low cas lg gak harga jg juta
YouTube,Halo bg,2023-07-26T22:04:29Z,Netral,halo bg
YouTube,Memory 512 tapi setelah rekam video memori full. GPS nya gk akurat dan lelet. Gak jalan,2023-07-26T15:47:02Z,Netral,memory telah rekam video memori full gps nya gk akurat lelet gak jalan
YouTube,Kayak hp hammer,2023-07-26T14:57:43Z,Netral,kayak hp hammer
YouTube,Realme narzo 20 bang gak pakek pro,2023-07-26T13:37:37Z,Netral,realme narzo bang gak pakek pro
YouTube,Salam subcribe salam sukses selalu,2023-07-26T11:40:48Z,Netral,salam subcribe salam sukses selalu
YouTube,18:39 udh install mobile legend😅,2023-07-26T11:05:05Z,Netral,udh install mobile legend
YouTube,Itu hp busuk .pabrikn nya br dpt untung byk jual ke indo,2023-07-26T10:08:26Z,Netral,hp busuk pabrikn nya br dpt untung byk jual indo
YouTube,"Gara gara nih barang,bapak gw ketipu anjayy,wkwk,gk nanya nanya dulu sih,gk liat komenan pesenanya",2023-07-26T06:50:24Z,Netral,gara gara nih barangbapak gw tipu anjayywkwkgk nanya nanya dulu sihgk liat komenan sena
YouTube,Bg coba beli Vivo y33 s di shoppe saya ketipu bg ternyata devicny Devie relme c2,2023-07-25T18:28:43Z,Netral,bg coba beli vivo y s shoppe tipu bg nyata devicny devie relme c
YouTube,Minta hp bang,2023-07-25T15:27:04Z,Netral,minta hp bang
YouTube,@GadgetIn oke bang. Coba lengsa tele samsung yang baru kusus s23 ultra,2023-07-25T11:05:53Z,Netral,oke bang coba lengsa tele samsung baru sus s ultra
YouTube,"Mewmite ""mau mati""😂",2023-07-25T05:26:29Z,Netral,mewmite mau mati
YouTube,Modal 1jt yg ntn 15jt cuan cuan cuan 😂,2023-07-25T02:45:41Z,Netral,modal jt yg ntn jt cuan cuan cuan
YouTube,spill akun tiktoknya dong,2023-07-24T17:36:17Z,Netral,spill akun tiktoknya dong
YouTube,gw malah pengen kopi bukan pgn hpnya😂😂😂,2023-07-24T07:29:47Z,Netral,gw malah ken kopi bukan pgn hpnya
YouTube,Boleh bilang bodoh ga si sama orang2 yg udh ketipu pada beli hp ini 🤣🤣🤣,2023-07-24T06:04:59Z,Netral,bilang bodoh ga si sama orang yg udh tipu beli hp
YouTube,njirr dilempar awkwk,2023-07-23T22:47:02Z,Netral,njirr lempar awkwk
YouTube,Gua dah beli ni hp sengaja pas saya cek lebih dalam ini hp rakitan konter ram aslinya 2/16 baterai 2600mah kamera depan 2 mp belakang 5mp spiker masih standar support 5g tapi sinyal hilang seketika.,2023-07-23T08:29:31Z,Positif,gua dah beli ni hp sengaja pas cek lebih ini hp rakit konter ram asli baterai mah kamera depan mp belakang mp spiker standar support g sinyal hilang ketika
YouTube,mendingah hp vivo Y91C gw 😂😂,2023-07-23T08:01:52Z,Netral,mendingah hp vivo yc gw
YouTube,"Btw Thank You  bang david riviewe jujurnnya jadi tau HP HP harga murah dengan spek gilaa

Kualitasnya Ga segila speknya wkwk",2023-07-22T13:04:37Z,Positif,btw thank you bang david riviewe jujurnnya jadi tau hp hp harga murah spek gilaa kualitas ga gila speknya wkwk
YouTube,Kalo dah muncul welcome cuma bisa dapat hikmahny soal spek,2023-07-22T10:04:07Z,Netral,kalo dah muncul welcome cuma dapat hikmahny soal spek
YouTube,Bang riviuw realemi 11 pro/ 11 biasa,2023-07-22T02:22:33Z,Netral,bang riviuw realemi pro biasa
YouTube,Semoga pembuat atau si toko nonton biar tau klau produknya sangat tidak ada harga dirinya😄,2023-07-22T01:02:14Z,Netral,moga buat si toko nonton biar tau klau produk sangat ada harga diri
YouTube,"cuma david yang nge review komplit, jelas, dan jujur, gak ada yang di tutup²in. mantap emang lah David",2023-07-21T08:56:11Z,Positif,cuma david nge review komplit jelas jujur gak yang tutup in mantap emang lah david
YouTube,Bang review realme 11pro bang,2023-07-21T04:27:58Z,Netral,bang review realme pro bang
YouTube,Itu 2 jutaan lbih mass,2023-07-20T15:53:38Z,Netral,juta lbih mass
YouTube,Bg review xiomi qin,2023-07-20T14:21:13Z,Netral,bg review xiomi qin
YouTube,"Tipu melalui tiktok ada ya, pantes ngak pernah ada orangnya,",2023-07-20T12:30:26Z,Netral,tipu lalu tiktok ya pantes ngak pernah orang
YouTube,wowowowow,2023-07-20T04:39:35Z,Netral,wowowowow
YouTube,"gw dulu beli sebelum bang david riview 😢 kemakan dengan iming iming ram dan internal nya besar,akhirnya minta pengembalian uang dan barang...gabalik dua dua nya 😔",2023-07-19T23:19:43Z,Netral,gw dulu beli bang david riview makan iming iming ram internal nya besarakhirnya minta kembali uang baranggabalik dua nya
YouTube,Paling bener beli di tempat yg sudah pasti,2023-07-19T18:29:56Z,Netral,paling bener beli tempat yg pasti
YouTube,Bang rekomendasi hp murah ram besar kamera bagus dan berkualitas 😅,2023-07-19T13:21:25Z,Positif,bang rekomendasi hp murah ram besar kamera bagus kualitas
YouTube,jadi tertarik nih,2023-07-19T13:01:29Z,Netral,jadi tarik nih
YouTube,Bang  rekomen hf yg bisa buat kejar flase sale bang???harga 2-3jt,2023-07-19T09:11:21Z,Netral,bang rekomen hf yg buat kejar flase sale bangharga jt
YouTube,Bg David pake cincin pernikahan,2023-07-19T02:36:25Z,Netral,bg david pake cincin nikah
YouTube,😂😂😂Astaga.. Ngakak trs liat unboxing jujurnya bang David. Antara kasian sama para pembeli n heran dgn effort nya si pabrik plus penjual kok tega bgt😅,2023-07-18T23:23:48Z,Netral,astaga ngakak trs liat unboxing jujur bang david kasi sama beli n heran dgn effort nya si pabrik plus jual kok tega bgt
YouTube,keren k,2023-07-18T19:44:23Z,Positif,keren k
YouTube,Harusnya spel tokonya biar saya hujat habis habisan😂,2023-07-18T17:09:23Z,Netral,harus spel toko biar hujat habis habis
YouTube,kasian yg udah beli diluar sana,2023-07-17T12:54:50Z,Netral,kasi yg udah beli luar sana
YouTube,Bang aku minta hp iPhone 13pro max boleh,2023-07-17T03:51:36Z,Netral,bang aku minta hp iphone pro max
YouTube,Aku 3 bulan yg lalu beli hp 1 jutaan yg itu yah di si oren gitulah sekarang cuman ada diatas meja dan berdebu,2023-07-17T02:02:27Z,Netral,aku bulan yg lalu beli hp juta yg yah si oren gitulah sekarang cuman atas meja debu
YouTube,"😂😂😂, hp comedy",2023-07-16T16:01:14Z,Netral,hp comedy
YouTube,Lempar,2023-07-16T11:06:17Z,Netral,lempar
YouTube,"Ini kocak si hpnya 😂😂
Aq kalo mau beli hp baru liat"" postingan nya bang david dl....hehehe",2023-07-16T10:08:53Z,Netral,kocak si hpnya aq kalo mau beli hp baru liat postingan nya bang david dlhehehe
